	query_id_x	subject_id_x	percentage_identity_x	percentage_identity_y	query_coverage_x	query_coverage_y	subject_coverage_x	subject_coverage_y	bitscore_x	bitscore_y	Evalue_x	Evalue_y
665	gi|50119767|ref|YP_048934.1|	gi|261820252|ref|YP_003258358.1|	97.28	97.28	100.0	100.0	100.0	100.0	2388.0	2388.0	0.0	0.0
666	gi|50119768|ref|YP_048935.1|	gi|261820253|ref|YP_003258359.1|	87.23	87.23	100.0	99.29577464788733	99.29577464788733	100.0	245.0	245.0	9.999999999999999e-85	9.999999999999999e-85
667	gi|50119769|ref|YP_048936.1|	gi|261820256|ref|YP_003258362.1|	95.62	95.62	94.11764705882354	100.0	100.0	94.11764705882354	317.0	317.0	3.9999999999999993e-112	3.9999999999999993e-112
668	gi|50119770|ref|YP_048937.1|	gi|261820257|ref|YP_003258363.1|	98.56	98.56	100.0	100.0	100.0	100.0	407.0	407.0	1.9999999999999996e-146	1.9999999999999996e-146
669	gi|50119778|ref|YP_048945.1|	gi|261820276|ref|YP_003258382.1|	84.0	84.0	93.89671361502347	99.25558312655087	99.25558312655087	93.89671361502347	696.0	705.0	0.0	0.0
670	gi|50119779|ref|YP_048946.1|	gi|261820277|ref|YP_003258383.1|	97.5	97.5	100.0	100.0	100.0	100.0	324.0	324.0	2.9999999999999997e-115	3.999999999999999e-115
671	gi|50119780|ref|YP_048947.1|	gi|261820278|ref|YP_003258384.1|	95.27	95.27	100.0	100.0	100.0	100.0	294.0	294.0	9.999999999999997e-104	9.999999999999997e-104
672	gi|161501880|ref|YP_048948.2|	gi|261820279|ref|YP_003258385.1|	93.75	93.75	100.0	100.0	100.0	100.0	183.0	183.0	1e-61	1e-61
673	gi|50119782|ref|YP_048949.1|	gi|261820280|ref|YP_003258386.1|	97.3	97.3	100.0	100.0	100.0	100.0	228.0	228.0	5.999999999999999e-79	5.999999999999999e-79
674	gi|50119783|ref|YP_048950.1|	gi|261820281|ref|YP_003258387.1|	95.48	95.48	100.0	100.0	100.0	100.0	1059.0	1082.0	0.0	0.0
675	gi|50119784|ref|YP_048951.1|	gi|261820282|ref|YP_003258388.1|	98.63	98.63	100.0	97.98657718120805	97.98657718120805	100.0	600.0	600.0	0.0	0.0
676	gi|50119785|ref|YP_048952.1|	gi|261820283|ref|YP_003258389.1|	97.44	97.44	100.0	100.0	100.0	100.0	385.0	385.0	4.9999999999999987e-138	4.9999999999999987e-138
677	gi|50119786|ref|YP_048953.1|	gi|261820284|ref|YP_003258390.1|	97.09	97.09	100.48780487804878	100.0	100.0	100.48780487804878	790.0	790.0	0.0	0.0
678	gi|50119787|ref|YP_048954.1|	gi|261820288|ref|YP_003258394.1|	96.97	96.97	98.50746268656717	86.84210526315789	86.84210526315789	98.50746268656717	127.0	127.0	1e-40	2e-40
679	gi|50119790|ref|YP_048957.1|	gi|261820289|ref|YP_003258395.1|	90.1	90.1	99.48186528497409	99.48186528497409	99.48186528497409	99.48186528497409	364.0	364.0	7.999999999999997e-130	7.999999999999997e-130
680	gi|50119791|ref|YP_048958.1|	gi|261820290|ref|YP_003258396.1|	93.82	93.82	100.0	100.0	100.0	100.0	817.0	817.0	0.0	0.0
681	gi|50119792|ref|YP_048959.1|	gi|261820291|ref|YP_003258397.1|	96.59	96.59	100.0	100.0	100.0	100.0	573.0	573.0	0.0	0.0
682	gi|50119793|ref|YP_048960.1|	gi|261820292|ref|YP_003258398.1|	97.04	97.04	100.0	100.0	100.0	100.0	532.0	532.0	0.0	0.0
683	gi|50119794|ref|YP_048961.1|	gi|261820293|ref|YP_003258399.1|	93.35	93.35	100.0	100.0	100.0	100.0	700.0	700.0	0.0	0.0
684	gi|50119795|ref|YP_048962.1|	gi|261820294|ref|YP_003258400.1|	93.29	93.29	100.0	100.0	100.0	100.0	986.0	986.0	0.0	0.0
685	gi|50119796|ref|YP_048963.1|	gi|261820295|ref|YP_003258401.1|	91.84	91.84	100.0	100.0	100.0	100.0	668.0	668.0	0.0	0.0
686	gi|50119800|ref|YP_048967.1|	gi|261820296|ref|YP_003258402.1|	96.45	96.45	99.64664310954063	90.09584664536742	90.09584664536742	99.64664310954063	554.0	554.0	0.0	0.0
687	gi|50119801|ref|YP_048968.1|	gi|261820297|ref|YP_003258403.1|	97.05	97.05	100.0	100.0	100.0	100.0	967.0	967.0	0.0	0.0
688	gi|50119802|ref|YP_048969.1|	gi|261820298|ref|YP_003258404.1|	94.84	94.84	99.22360248447205	100.0	100.0	99.22360248447205	1221.0	1221.0	0.0	0.0
689	gi|50119803|ref|YP_048970.1|	gi|261820299|ref|YP_003258405.1|	98.49	98.49	100.0	100.0	100.0	100.0	1355.0	1355.0	0.0	0.0
690	gi|50119804|ref|YP_048971.1|	gi|261820300|ref|YP_003258406.1|	96.2	96.2	100.0	100.0	100.0	100.0	625.0	625.0	0.0	0.0
691	gi|50119805|ref|YP_048972.1|	gi|261820301|ref|YP_003258407.1|	70.47	70.47	98.02631578947368	98.02631578947368	98.02631578947368	98.02631578947368	223.0	223.0	2e-75	2e-75
692	gi|50119807|ref|YP_048974.1|	gi|261823123|ref|YP_003261229.1|	30.89	30.89	97.82608695652173	103.92609699769054	103.92609699769054	97.82608695652173	209.0	204.0	1e-62	8e-61
693	gi|50119812|ref|YP_048979.1|	gi|261820307|ref|YP_003258413.1|	70.32	70.32	96.875	96.57320872274143	96.57320872274143	96.875	453.0	453.0	9.999999999999997e-161	9.999999999999997e-161
694	gi|50119813|ref|YP_048980.1|	gi|261820308|ref|YP_003258414.1|	98.81	98.81	100.0	100.0	100.0	100.0	1536.0	1536.0	0.0	0.0
695	gi|50119814|ref|YP_048981.1|	gi|261820309|ref|YP_003258415.1|	93.16	93.16	100.0	100.0	100.0	100.0	794.0	794.0	0.0	0.0
696	gi|50119815|ref|YP_048982.1|	gi|261820310|ref|YP_003258416.1|	96.64	96.64	99.33333333333333	99.33333333333333	99.33333333333333	99.33333333333333	296.0	296.0	1.9999999999999995e-104	1.9999999999999995e-104
697	gi|50119816|ref|YP_048983.1|	gi|261820311|ref|YP_003258417.1|	96.45	96.45	100.0	100.0	100.0	100.0	624.0	624.0	0.0	0.0
698	gi|50119817|ref|YP_048984.1|	gi|261820312|ref|YP_003258418.1|	95.74	95.74	100.0	97.24137931034483	97.24137931034483	100.0	281.0	281.0	9.999999999999998e-99	1.9999999999999996e-98
699	gi|50119818|ref|YP_048985.1|	gi|261820270|ref|YP_003258376.1|	77.08	77.08	100.27359781121751	100.13661202185793	100.13661202185793	100.27359781121751	1186.0	1173.0	0.0	0.0
700	gi|50119820|ref|YP_048987.1|	gi|261820315|ref|YP_003258421.1|	43.45	43.45	100.34883720930233	92.29946524064171	92.29946524064171	100.34883720930233	702.0	685.0	0.0	0.0
701	gi|50119821|ref|YP_048988.1|	gi|261820316|ref|YP_003258422.1|	89.63	89.63	100.21645021645021	100.10810810810811	100.10810810810811	100.21645021645021	1700.0	1700.0	0.0	0.0
702	gi|50119822|ref|YP_048989.1|	gi|261820317|ref|YP_003258423.1|	85.38	85.38	100.0	99.46140035906643	99.46140035906643	100.0	974.0	949.0	0.0	0.0
703	gi|50119823|ref|YP_048990.1|	gi|261820318|ref|YP_003258424.1|	93.85	93.89	89.94974874371859	87.8048780487805	87.3170731707317	90.45226130653266	350.0	352.0	5.999999999999998e-124	9.999999999999997e-125
704	gi|50119824|ref|YP_048991.1|	gi|261820319|ref|YP_003258425.1|	96.66	96.66	100.0	100.0	100.0	100.0	598.0	598.0	0.0	0.0
705	gi|50119825|ref|YP_048992.1|	gi|261820320|ref|YP_003258426.1|	97.95	97.95	100.0	100.0	100.0	100.0	694.0	694.0	0.0	0.0
706	gi|50119826|ref|YP_048993.1|	gi|261820321|ref|YP_003258427.1|	97.45	97.45	96.47887323943662	98.91696750902527	98.91696750902527	96.47887323943662	524.0	524.0	0.0	0.0
707	gi|50119827|ref|YP_048994.1|	gi|261820322|ref|YP_003258428.1|	94.08	94.08	96.63299663299664	99.65277777777777	99.65277777777777	96.63299663299664	535.0	535.0	0.0	0.0
708	gi|50119828|ref|YP_048995.1|	gi|261820323|ref|YP_003258429.1|	96.25	96.25	100.0	99.65986394557824	99.65986394557824	100.0	585.0	585.0	0.0	0.0
709	gi|50119829|ref|YP_048996.1|	gi|261820324|ref|YP_003258430.1|	94.46	94.46	100.0	100.15408320493066	100.15408320493066	100.0	1254.0	1240.0	0.0	0.0
710	gi|50119830|ref|YP_048997.1|	gi|261820325|ref|YP_003258431.1|	93.97	93.97	100.0	100.0	100.0	100.0	728.0	728.0	0.0	0.0
711	gi|50119831|ref|YP_048998.1|	gi|261820326|ref|YP_003258432.1|	93.81	93.81	100.0	100.0	100.0	100.0	432.0	432.0	1.9999999999999996e-155	1.9999999999999996e-155
712	gi|50119832|ref|YP_048999.1|	gi|261820327|ref|YP_003258433.1|	94.93	94.93	100.0	99.78021978021978	99.78021978021978	100.0	877.0	877.0	0.0	0.0
713	gi|50119833|ref|YP_049000.1|	gi|261820328|ref|YP_003258434.1|	99.41	99.41	100.0	100.0	100.0	100.0	323.0	323.0	9.999999999999999e-115	9.999999999999999e-115
714	gi|50119834|ref|YP_049001.1|	gi|261820329|ref|YP_003258435.1|	98.61	98.61	100.0	100.0	100.0	100.0	1150.0	1150.0	0.0	0.0
715	gi|50119835|ref|YP_049002.1|	gi|261820330|ref|YP_003258436.1|	98.82	98.82	100.0	100.0	100.0	100.0	168.0	168.0	4e-56	4e-56
716	gi|50119836|ref|YP_049003.1|	gi|261820331|ref|YP_003258437.1|	97.52	97.52	100.0	100.0	100.0	100.0	634.0	634.0	0.0	0.0
717	gi|50119837|ref|YP_049004.1|	gi|261820332|ref|YP_003258438.1|	93.51	93.51	95.27272727272727	99.61977186311788	99.61977186311788	95.27272727272727	501.0	501.0	0.0	0.0
718	gi|50119838|ref|YP_049005.1|	gi|261820333|ref|YP_003258439.1|	83.53	83.53	102.40963855421687	100.0	100.0	102.40963855421687	563.0	563.0	0.0	0.0
719	gi|50119839|ref|YP_049006.1|	gi|261820334|ref|YP_003258440.1|	96.64	96.64	100.0	100.0	100.0	100.0	791.0	791.0	0.0	0.0
720	gi|50119840|ref|YP_049007.1|	gi|261820335|ref|YP_003258441.1|	95.6	95.6	93.81443298969072	97.84946236559139	97.84946236559139	93.81443298969072	171.0	171.0	1e-56	1e-56
721	gi|50119841|ref|YP_049008.1|	gi|261820336|ref|YP_003258442.1|	98.16	98.16	100.0	100.0	100.0	100.0	438.0	438.0	3.9999999999999994e-158	3.9999999999999994e-158
722	gi|50119842|ref|YP_049009.1|	gi|261820337|ref|YP_003258443.1|	98.25	98.25	100.0	100.0	100.0	100.0	596.0	596.0	0.0	0.0
723	gi|50119843|ref|YP_049010.1|	gi|261820338|ref|YP_003258444.1|	94.93	94.93	98.94459102902374	98.16753926701571	98.16753926701571	98.94459102902374	724.0	724.0	0.0	0.0
724	gi|50119844|ref|YP_049011.1|	gi|261820339|ref|YP_003258445.1|	95.87	95.87	99.80353634577604	100.5940594059406	100.5940594059406	99.80353634577604	1024.0	1024.0	0.0	0.0
725	gi|50119845|ref|YP_049012.1|	gi|261820340|ref|YP_003258446.1|	96.09	96.09	100.0	100.19569471624266	100.19569471624266	100.0	993.0	993.0	0.0	0.0
726	gi|50119846|ref|YP_049013.1|	gi|261820341|ref|YP_003258447.1|	98.9	98.9	100.0	100.0	100.0	100.0	1126.0	1126.0	0.0	0.0
727	gi|50119847|ref|YP_049014.1|	gi|261820342|ref|YP_003258448.1|	96.91	96.91	99.65753424657534	99.65753424657534	99.65753424657534	99.65753424657534	577.0	577.0	0.0	0.0
728	gi|50119848|ref|YP_049015.1|	gi|261820343|ref|YP_003258449.1|	92.95	92.95	100.0	100.0	100.0	100.0	297.0	297.0	9.999999999999998e-105	9.999999999999998e-105
729	gi|50119849|ref|YP_049016.1|	gi|261820344|ref|YP_003258450.1|	95.45	95.45	100.0	100.0	100.0	100.0	433.0	433.0	3.9999999999999986e-156	3.9999999999999986e-156
730	gi|50119850|ref|YP_049017.1|	gi|261820345|ref|YP_003258451.1|	90.17	90.17	95.95687331536388	99.16434540389972	99.16434540389972	95.95687331536388	678.0	678.0	0.0	0.0
731	gi|50119851|ref|YP_049018.1|	gi|261820346|ref|YP_003258452.1|	91.28	91.28	100.0	100.0	100.0	100.0	416.0	416.0	9.999999999999998e-150	9.999999999999998e-150
732	gi|50119852|ref|YP_049019.1|	gi|261820347|ref|YP_003258453.1|	97.84	97.84	100.0	100.0	100.0	100.0	1030.0	1030.0	0.0	0.0
733	gi|50119853|ref|YP_049020.1|	gi|261820348|ref|YP_003258454.1|	91.3	91.3	100.0	85.82089552238806	85.82089552238806	100.0	207.0	207.0	2.9999999999999995e-70	2.9999999999999995e-70
734	gi|50119854|ref|YP_049021.1|	gi|261820349|ref|YP_003258455.1|	93.23	93.23	100.0	100.0	100.0	100.0	797.0	811.0	0.0	0.0
735	gi|50119855|ref|YP_049022.1|	gi|261820350|ref|YP_003258456.1|	95.0	95.0	100.0	100.0	100.0	100.0	566.0	545.0	0.0	0.0
736	gi|50119856|ref|YP_049023.1|	gi|261820351|ref|YP_003258457.1|	98.28	98.28	100.0	100.0	100.0	100.0	473.0	473.0	2.999999999999999e-171	2.999999999999999e-171
737	gi|50119857|ref|YP_049024.1|	gi|261820352|ref|YP_003258458.1|	90.97	90.97	100.0	100.0	100.0	100.0	605.0	605.0	0.0	0.0
738	gi|50119858|ref|YP_049025.1|	gi|261820353|ref|YP_003258459.1|	95.32	95.32	100.0	100.0	100.0	100.0	588.0	588.0	0.0	0.0
739	gi|50119859|ref|YP_049026.1|	gi|261820354|ref|YP_003258460.1|	98.51	98.51	98.29683698296837	100.0	100.0	98.29683698296837	838.0	838.0	0.0	0.0
740	gi|50119860|ref|YP_049027.1|	gi|261820355|ref|YP_003258461.1|	95.58	95.58	99.70588235294117	99.70588235294117	99.70588235294117	99.70588235294117	669.0	669.0	0.0	0.0
741	gi|50119861|ref|YP_049028.1|	gi|261820356|ref|YP_003258462.1|	98.03	98.03	100.0	100.0	100.0	100.0	901.0	901.0	0.0	0.0
742	gi|50119862|ref|YP_049029.1|	gi|261820357|ref|YP_003258463.1|	94.26	94.26	100.0	100.0	100.0	100.0	949.0	949.0	0.0	0.0
743	gi|50119863|ref|YP_049030.1|	gi|261820358|ref|YP_003258464.1|	99.12	99.12	99.56140350877193	99.56140350877193	99.56140350877193	99.56140350877193	462.0	462.0	2.9999999999999987e-167	2.9999999999999987e-167
744	gi|50119866|ref|YP_049033.1|	gi|261820359|ref|YP_003258465.1|	93.6	93.6	100.0	100.0	100.0	100.0	870.0	870.0	0.0	0.0
745	gi|50119872|ref|YP_049039.1|	gi|261820360|ref|YP_003258466.1|	98.24	98.24	100.0	100.0	100.0	100.0	768.0	768.0	0.0	0.0
746	gi|50119873|ref|YP_049040.1|	gi|261820361|ref|YP_003258467.1|	97.11	97.11	100.0	100.0	100.0	100.0	1264.0	1264.0	0.0	0.0
747	gi|50119874|ref|YP_049041.1|	gi|261820362|ref|YP_003258468.1|	95.89	95.89	100.0	100.0	100.0	100.0	838.0	820.0	0.0	0.0
748	gi|50119875|ref|YP_049042.1|	gi|261820363|ref|YP_003258469.1|	80.79	80.79	100.0	100.0	100.0	100.0	397.0	397.0	1.9999999999999995e-141	1.9999999999999995e-141
749	gi|50119876|ref|YP_049043.1|	gi|261820858|ref|YP_003258964.1|	34.68	34.68	90.51094890510949	80.0	80.0	90.51094890510949	73.9	73.9	8e-18	9e-18
750	gi|50119877|ref|YP_049044.1|	gi|261820373|ref|YP_003258479.1|	94.24	94.24	101.35685210312076	100.0	100.0	101.35685210312076	1420.0	1420.0	0.0	0.0
751	gi|50119880|ref|YP_049047.1|	gi|261820374|ref|YP_003258480.1|	62.58	62.58	100.0	100.0	100.0	100.0	221.0	221.0	2e-74	2e-74
752	gi|50119881|ref|YP_049048.1|	gi|261820375|ref|YP_003258481.1|	75.66	75.66	100.0	100.0	100.0	100.0	292.0	292.0	1.9999999999999998e-101	1.9999999999999998e-101
753	gi|50119883|ref|YP_049050.1|	gi|261820376|ref|YP_003258482.1|	82.11	82.11	98.79518072289157	98.79518072289157	98.79518072289157	98.79518072289157	422.0	422.0	5.999999999999998e-151	6.999999999999999e-151
754	gi|50119884|ref|YP_049051.1|	gi|261820377|ref|YP_003258483.1|	61.9	61.9	12.650602409638553	74.46808510638297	74.46808510638297	12.650602409638553	131.0	131.0	1e-35	2e-36
755	gi|50119886|ref|YP_049053.1|	gi|261820378|ref|YP_003258484.1|	72.37	72.37	96.25468164794007	100.0	100.0	96.25468164794007	355.0	352.0	4.9999999999999995e-124	4.9999999999999996e-123
756	gi|50119887|ref|YP_049054.1|	gi|261820379|ref|YP_003258485.1|	74.84	74.84	99.35897435897436	99.35897435897436	99.35897435897436	99.35897435897436	249.0	249.0	7e-86	7e-86
757	gi|50119890|ref|YP_049057.1|	gi|261820381|ref|YP_003258487.1|	94.54	94.54	99.45652173913044	98.91891891891892	98.91891891891892	99.45652173913044	365.0	365.0	9.999999999999997e-131	9.999999999999997e-131
758	gi|50119891|ref|YP_049058.1|	gi|261820382|ref|YP_003258488.1|	94.49	94.49	100.0	100.0	100.0	100.0	452.0	452.0	9.999999999999997e-163	9.999999999999997e-163
759	gi|50119896|ref|YP_049063.1|	gi|261820383|ref|YP_003258489.1|	89.88	89.88	100.0	100.0	100.0	100.0	312.0	312.0	2.999999999999999e-110	2.999999999999999e-110
760	gi|50119900|ref|YP_049067.1|	gi|261819483|ref|YP_003257589.1|	40.48	39.33	86.5979381443299	96.73913043478261	91.30434782608695	91.75257731958763	59.7	51.6	1e-13	1e-10
761	gi|50119904|ref|YP_049071.1|	gi|261819878|ref|YP_003257984.1|	40.0	40.0	67.07317073170732	53.398058252427184	53.398058252427184	67.07317073170732	42.7	42.7	1e-07	2e-07
762	gi|50119907|ref|YP_049074.1|	gi|261822657|ref|YP_003260763.1|	98.61	98.61	100.0	100.0	100.0	100.0	1477.0	1477.0	0.0	0.0
763	gi|50119908|ref|YP_049075.1|	gi|261822655|ref|YP_003260761.1|	90.14	90.14	32.42009132420091	55.46875	55.46875	32.42009132420091	132.0	132.0	2.9999999999999996e-39	2e-39
764	gi|50119909|ref|YP_049076.1|	gi|261822654|ref|YP_003260760.1|	97.12	97.12	99.52153110047847	99.52153110047847	99.52153110047847	99.52153110047847	414.0	414.0	3.999999999999999e-149	3.999999999999999e-149
765	gi|50119910|ref|YP_049077.1|	gi|261822653|ref|YP_003260759.1|	95.02	95.02	100.0	100.0	100.0	100.0	773.0	773.0	0.0	0.0
766	gi|50119911|ref|YP_049078.1|	gi|261822652|ref|YP_003260758.1|	97.83	97.83	99.63898916967509	100.0	100.0	99.63898916967509	561.0	561.0	0.0	0.0
767	gi|50119912|ref|YP_049079.1|	gi|261822650|ref|YP_003260756.1|	89.05	89.05	100.0	100.0	100.0	100.0	647.0	647.0	0.0	0.0
768	gi|50119913|ref|YP_049080.1|	gi|261822649|ref|YP_003260755.1|	81.87	81.87	94.05684754521964	101.39275766016713	101.39275766016713	94.05684754521964	593.0	593.0	0.0	0.0
769	gi|50119914|ref|YP_049081.1|	gi|261822648|ref|YP_003260754.1|	97.48	97.48	100.0	95.45454545454545	95.45454545454545	100.0	721.0	721.0	0.0	0.0
770	gi|50119915|ref|YP_049082.1|	gi|261822647|ref|YP_003260753.1|	97.78	97.78	100.0	100.0	100.0	100.0	187.0	187.0	1.9999999999999996e-63	1.9999999999999996e-63
771	gi|50119916|ref|YP_049083.1|	gi|261822646|ref|YP_003260752.1|	96.47	96.47	100.0	100.0	100.0	100.0	743.0	743.0	0.0	0.0
772	gi|50119917|ref|YP_049084.1|	gi|261822645|ref|YP_003260751.1|	96.23	96.23	100.0	100.0	100.0	100.0	480.0	480.0	4.999999999999998e-174	4.999999999999998e-174
773	gi|50119918|ref|YP_049085.1|	gi|261822644|ref|YP_003260750.1|	96.49	96.49	100.0	100.0	100.0	100.0	226.0	226.0	5e-78	5e-78
774	gi|50119919|ref|YP_049086.1|	gi|261822643|ref|YP_003260749.1|	96.62	96.62	100.0	100.0	100.0	100.0	465.0	465.0	2.9999999999999985e-168	2.9999999999999985e-168
775	gi|50119920|ref|YP_049087.1|	gi|261823161|ref|YP_003261267.1|	29.65	29.65	52.41312741312741	53.70919881305638	53.70919881305638	52.41312741312741	172.0	186.0	9.000000000000001e-45	5e-49
776	gi|50119921|ref|YP_049088.1|	gi|261822642|ref|YP_003260748.1|	98.02	98.02	100.0	100.0	100.0	100.0	718.0	718.0	0.0	0.0
777	gi|50119922|ref|YP_049089.1|	gi|261822640|ref|YP_003260746.1|	91.18	91.18	98.55072463768116	94.44444444444444	94.44444444444444	98.55072463768116	131.0	131.0	5.999999999999999e-42	7e-42
778	gi|50119924|ref|YP_049091.1|	gi|261822639|ref|YP_003260745.1|	94.32	94.32	99.13419913419914	99.56521739130434	99.56521739130434	99.13419913419914	447.0	447.0	1.9999999999999997e-161	1.9999999999999997e-161
779	gi|50119925|ref|YP_049092.1|	gi|261822638|ref|YP_003260744.1|	97.6	96.07	94.35028248587571	100.0	93.82022471910112	100.56497175141243	339.0	349.0	1.9999999999999996e-120	1.9999999999999994e-124
780	gi|50119926|ref|YP_049093.1|	gi|261822637|ref|YP_003260743.1|	97.59	97.59	100.0	100.0	100.0	100.0	1488.0	1488.0	0.0	0.0
781	gi|50119927|ref|YP_049094.1|	gi|261822636|ref|YP_003260742.1|	98.62	98.62	100.0	100.0	100.0	100.0	578.0	578.0	0.0	0.0
782	gi|50119928|ref|YP_049095.1|	gi|261822635|ref|YP_003260741.1|	99.24	99.24	100.0	100.0	100.0	100.0	551.0	551.0	0.0	0.0
783	gi|50119929|ref|YP_049096.1|	gi|261822634|ref|YP_003260740.1|	87.43	87.43	100.0	100.0	100.0	100.0	280.0	280.0	1.9999999999999998e-97	1.9999999999999998e-97
784	gi|50119930|ref|YP_049097.1|	gi|261822633|ref|YP_003260739.1|	91.63	91.63	100.0	100.0	100.0	100.0	382.0	382.0	9.999999999999998e-137	9.999999999999998e-137
785	gi|50119931|ref|YP_049098.1|	gi|261822632|ref|YP_003260738.1|	83.44	83.44	100.0	100.0	100.0	100.0	240.0	240.0	2e-82	2e-82
786	gi|50119932|ref|YP_049099.1|	gi|261822631|ref|YP_003260737.1|	87.2	87.2	94.6969696969697	96.15384615384616	96.15384615384616	94.6969696969697	196.0	196.0	1e-65	2e-65
787	gi|50119933|ref|YP_049100.1|	gi|261822630|ref|YP_003260736.1|	95.49	95.49	100.0	100.0	100.0	100.0	2190.0	2172.0	0.0	0.0
788	gi|50119934|ref|YP_049101.1|	gi|261822629|ref|YP_003260735.1|	98.07	98.07	100.0	100.0	100.0	100.0	1991.0	1991.0	0.0	0.0
789	gi|50119935|ref|YP_049102.1|	gi|261822628|ref|YP_003260734.1|	92.88	92.88	100.0	100.41562759767248	100.41562759767248	100.0	2262.0	2263.0	0.0	0.0
790	gi|50119936|ref|YP_049103.1|	gi|261822627|ref|YP_003260733.1|	93.02	92.87	99.35483870967742	99.83818770226537	99.67637540453075	99.51612903225806	1115.0	1115.0	0.0	0.0
791	gi|50119937|ref|YP_049104.1|	gi|261822626|ref|YP_003260732.1|	94.71	94.71	100.0	100.0	100.0	100.0	660.0	660.0	0.0	0.0
792	gi|50119938|ref|YP_049105.1|	gi|261822625|ref|YP_003260731.1|	99.5	99.5	100.0	100.0	100.0	100.0	814.0	814.0	0.0	0.0
793	gi|50119939|ref|YP_049106.1|	gi|261822624|ref|YP_003260730.1|	99.32	99.32	100.0	100.0	100.0	100.0	902.0	902.0	0.0	0.0
794	gi|50119940|ref|YP_049107.1|	gi|261822623|ref|YP_003260729.1|	97.83	97.83	100.0	100.0	100.0	100.0	831.0	831.0	0.0	0.0
795	gi|50119941|ref|YP_049108.1|	gi|261822622|ref|YP_003260728.1|	93.54	93.54	102.92553191489361	100.0	100.0	102.92553191489361	749.0	749.0	0.0	0.0
796	gi|50119949|ref|YP_049116.1|	gi|261822621|ref|YP_003260727.1|	97.07	97.07	100.0	100.0	100.0	100.0	1523.0	1523.0	0.0	0.0
797	gi|50119950|ref|YP_049117.1|	gi|261822620|ref|YP_003260726.1|	96.32	96.32	100.0	100.0	100.0	100.0	543.0	543.0	0.0	0.0
798	gi|50119951|ref|YP_049118.1|	gi|261822619|ref|YP_003260725.1|	88.08	88.08	100.0	100.0	100.0	100.0	274.0	274.0	9.999999999999997e-96	9.999999999999997e-96
799	gi|50119952|ref|YP_049119.1|	gi|261822618|ref|YP_003260724.1|	94.01	94.01	100.0	100.0	100.0	100.0	778.0	778.0	0.0	0.0
800	gi|50119953|ref|YP_049120.1|	gi|261822617|ref|YP_003260723.1|	98.63	98.63	100.0	100.0	100.0	100.0	152.0	152.0	6e-50	6e-50
801	gi|50119955|ref|YP_049122.1|	gi|261822616|ref|YP_003260722.1|	99.35	99.35	100.0	100.0	100.0	100.0	628.0	628.0	0.0	0.0
802	gi|50119956|ref|YP_049123.1|	gi|261822615|ref|YP_003260721.1|	97.71	97.71	100.0	100.0	100.0	100.0	254.0	254.0	1e-88	1e-88
803	gi|50119957|ref|YP_049124.1|	gi|261822614|ref|YP_003260720.1|	98.09	98.09	100.0	100.0	100.0	100.0	754.0	754.0	0.0	0.0
804	gi|50119958|ref|YP_049125.1|	gi|261822613|ref|YP_003260719.1|	93.08	93.08	100.0	98.48484848484848	98.48484848484848	100.0	508.0	508.0	0.0	0.0
805	gi|50119959|ref|YP_049126.1|	gi|261822612|ref|YP_003260718.1|	99.12	99.12	100.0	100.0	100.0	100.0	929.0	929.0	0.0	0.0
806	gi|50119960|ref|YP_049127.1|	gi|261822611|ref|YP_003260717.1|	93.62	93.62	100.0	100.0	100.0	100.0	552.0	552.0	0.0	0.0
807	gi|50119961|ref|YP_049128.1|	gi|261822610|ref|YP_003260716.1|	96.15	96.15	100.0	100.0	100.0	100.0	363.0	363.0	9.999999999999998e-130	9.999999999999998e-130
808	gi|50119962|ref|YP_049129.1|	gi|261822609|ref|YP_003260715.1|	92.65	92.65	100.0	100.0	100.0	100.0	1073.0	1073.0	0.0	0.0
809	gi|50119963|ref|YP_049130.1|	gi|261822608|ref|YP_003260714.1|	96.62	96.62	100.0	100.0	100.0	100.0	297.0	297.0	9.999999999999998e-105	9.999999999999998e-105
810	gi|50119964|ref|YP_049131.1|	gi|261822606|ref|YP_003260712.1|	87.93	87.93	100.0	100.0	100.0	100.0	206.0	190.0	7e-70	7.999999999999998e-64
811	gi|50119965|ref|YP_049132.1|	gi|261822605|ref|YP_003260711.1|	97.32	97.32	100.0	100.0	100.0	100.0	528.0	528.0	0.0	0.0
812	gi|50119966|ref|YP_049133.1|	gi|261822604|ref|YP_003260710.1|	96.69	96.69	100.0	100.0	100.0	100.0	300.0	300.0	8.999999999999997e-106	9.999999999999998e-106
813	gi|50119967|ref|YP_049134.1|	gi|261822603|ref|YP_003260709.1|	99.22	99.22	100.0	100.0	100.0	100.0	259.0	259.0	9.999999999999998e-91	1.9999999999999996e-90
814	gi|50119968|ref|YP_049135.1|	gi|261822602|ref|YP_003260708.1|	98.55	98.55	100.0	100.0	100.0	100.0	557.0	557.0	0.0	0.0
815	gi|50119969|ref|YP_049136.1|	gi|261822601|ref|YP_003260707.1|	97.57	97.57	100.0	100.11074197120709	100.11074197120709	100.0	1807.0	1807.0	0.0	0.0
816	gi|50119970|ref|YP_049137.1|	gi|261822600|ref|YP_003260706.1|	97.35	97.35	100.0	100.0	100.0	100.0	532.0	532.0	0.0	0.0
817	gi|50119971|ref|YP_049138.1|	gi|261822599|ref|YP_003260705.1|	96.27	96.27	100.0	100.0	100.0	100.0	482.0	482.0	7.999999999999997e-175	7.999999999999997e-175
